activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
12.78 ± 11.06,18834716,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCC[C@@]1(C2CCCC2)Cc2cc(OCCCC(=O)O)c(Cl)c(Cl)c2C1=O,,,CHEMBL4303101,,2020,,CHEMBL3350262,,CHEMBL3350262,4.89,False,http://www.openphacts.org/units/Nanomolar,3139856,=,52,True,=,,IC50,nM,,12780.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,12.78
14.15 ± 10.05,18834717,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,,,CHEMBL4303101,,2020,,CHEMBL535650,MEFLOQUINE HYDROCHLORIDE,CHEMBL416956,4.85,False,http://www.openphacts.org/units/Nanomolar,3136248,=,52,True,=,,IC50,nM,,14150.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,14.15
14.97 ± 6.7,18834718,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCCO3)cc1,,,CHEMBL4303101,,2020,,CHEMBL195789,,CHEMBL195789,4.83,False,http://www.openphacts.org/units/Nanomolar,3137385,=,52,True,=,,IC50,nM,,14970.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,14.97
15.13 ± 7.45,18834719,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,,,CHEMBL4303101,,2020,,CHEMBL998,LORATADINE,CHEMBL998,4.82,False,http://www.openphacts.org/units/Nanomolar,3136636,=,52,True,=,,IC50,nM,,15130.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,15.13
16.04 ± 5.96,18834720,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,,,CHEMBL4303101,,2020,,CHEMBL2105760,BREXPIPRAZOLE,CHEMBL2105760,4.79,False,http://www.openphacts.org/units/Nanomolar,3139457,=,52,True,=,,IC50,nM,,16040.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.04
16.78 ± 6.9,18834721,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,,,CHEMBL4303101,,2020,,CHEMBL3586404,ONATASERTIB,CHEMBL3586404,4.78,False,http://www.openphacts.org/units/Nanomolar,3139939,=,52,True,=,,IC50,nM,,16780.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.78
17.05 ± 1.17,18834722,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCS(=O)(=O)N(Cc1cccnc1)c1cccc(-c2ccc(C#N)cc2)c1,,,CHEMBL4303101,,2020,,CHEMBL4303163,,CHEMBL4303163,4.77,False,http://www.openphacts.org/units/Nanomolar,3140819,=,52,True,=,,IC50,nM,,17050.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,17.05
17.39 ± 0.16,18834723,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL4303101,,2020,,CHEMBL92870,LIDOFLAZINE,CHEMBL92870,4.76,False,http://www.openphacts.org/units/Nanomolar,3136829,=,52,True,=,,IC50,nM,,17390.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,17.39
17.92 ± 0.4,18834724,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,,CHEMBL4303101,,2020,,CHEMBL1200865,LOTEPREDNOL ETABONATE,CHEMBL1200865,4.75,False,http://www.openphacts.org/units/Nanomolar,3138488,=,52,True,=,,IC50,nM,,17920.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,17.92
18.27 ± 0.18,18834725,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,,,CHEMBL4303101,,2020,,CHEMBL75232,,CHEMBL101253,4.74,False,http://www.openphacts.org/units/Nanomolar,3136889,=,52,True,=,,IC50,nM,,18270.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,18.27
18.59 ± 0.09,18834726,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,,,CHEMBL4303101,,2020,,CHEMBL221692,ADOPRAZINE,CHEMBL221692,4.73,False,http://www.openphacts.org/units/Nanomolar,3137528,=,52,True,=,,IC50,nM,,18590.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,18.59
18.85 ± 2.5,18834727,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,,,CHEMBL4303101,,2020,,CHEMBL1088751,PH-797804,CHEMBL1088751,4.72,False,http://www.openphacts.org/units/Nanomolar,3138358,=,52,True,=,,IC50,nM,,18850.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,18.85
18.92 ± 0.39,18834728,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,,,CHEMBL4303101,,2020,,CHEMBL27289,CROCONAZOLE,CHEMBL27289,4.72,False,http://www.openphacts.org/units/Nanomolar,3136127,=,52,True,=,,IC50,nM,,18920.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,18.92
18.95 ± 0.43,18834729,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1.Cl,,,CHEMBL4303101,,2020,,CHEMBL540612,,CHEMBL25236,4.72,False,http://www.openphacts.org/units/Nanomolar,3136092,=,52,True,=,,IC50,nM,,18950.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,18.95
19 ± 0.74,18834730,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)C[C@@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]13)OCO4,,,CHEMBL4303101,,2020,,CHEMBL1565817,,CHEMBL1565817,4.72,False,http://www.openphacts.org/units/Nanomolar,3139005,=,52,True,=,,IC50,nM,,19000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,19.0
19.05 ± 0.47,18834731,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,,,CHEMBL4303101,,2020,,CHEMBL552659,FLUNARIZINE HYDROCHLORIDE,CHEMBL30008,4.72,False,http://www.openphacts.org/units/Nanomolar,3136140,=,52,True,=,,IC50,nM,,19050.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,19.05
19.11 ± 0.47,18834732,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,,,CHEMBL4303101,,2020,,CHEMBL729,LOPINAVIR,CHEMBL729,4.72,False,http://www.openphacts.org/units/Nanomolar,3136131,=,52,True,=,,IC50,nM,,19110.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,19.11
19.23 ± 0.7,18834733,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,,,CHEMBL4303101,,2020,,CHEMBL1951415,,CHEMBL1951415,4.72,False,http://www.openphacts.org/units/Nanomolar,3139269,=,52,True,=,,IC50,nM,,19230.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,19.23
20.64 ± 12.93,18834734,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,,,CHEMBL4303101,,2020,,CHEMBL2106227,ETIFOXINE,CHEMBL2106227,4.68,False,http://www.openphacts.org/units/Nanomolar,3139473,=,52,True,=,,IC50,nM,,20640.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,20.64
20.82 ± 0.45,18834735,[],CHEMBL4303806,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells after 48 hours by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,,,CHEMBL4303101,,2020,,CHEMBL1200836,OXICONAZOLE NITRATE,CHEMBL1262,4.68,False,http://www.openphacts.org/units/Nanomolar,3137137,=,52,True,=,,IC50,nM,,20820.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,20.82
INACTIVE/INCONCLUSIVE MAY MAKE WORSE?,18838662,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4303773,Nature,2020,,CHEMBL1610008,,CHEMBL1610008,,False,http://www.openphacts.org/units/Nanomolar,3143297,~,52,True,~,,IC50,nM,,8709635.9,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,2.06
INACTIVE/INCONCLUSIVE,18838669,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)/C(Cc1ccccc1[N+](=O)[O-])=N\Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,,,CHEMBL4303773,Nature,2020,,CHEMBL254578,,CHEMBL254578,,False,http://www.openphacts.org/units/Nanomolar,3143269,~,52,True,~,,IC50,nM,,2089.3,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.68
INACTIVE,18838675,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4303773,Nature,2020,,CHEMBL4297454,ABBV-744,CHEMBL4297454,,False,http://www.openphacts.org/units/Nanomolar,3143253,~,52,True,~,,IC50,nM,,3467368.5,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,2.46
Depositor Activity Comments:Inactive?? Curator Activity Comments: Potential Data Validity Issues,18838682,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4303773,Nature,2020,,CHEMBL430060,APICIDIN,CHEMBL430060,,False,http://www.openphacts.org/units/Nanomolar,3143245,=,52,True,=,,IC50,nM,,999684595.59,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,0.000137
INACTIVE,18838692,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H](C1CCCCC1)n1c(-c2cc3c(cc2Br)OCO3)nc2cc(C(=O)Nc3ccc(C#N)cc3)ccc21,,,CHEMBL4303773,Nature,2020,,CHEMBL4128763,,CHEMBL4128763,,False,http://www.openphacts.org/units/Nanomolar,3143223,~,52,True,~,,IC50,nM,,602.56,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,6.22
WEAK/INCONCLUSIVE CURVE DOESN'T SATURATE AT 20 UM,18838697,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4303773,Nature,2020,,CHEMBL529,AZITHROMYCIN,CHEMBL529,,False,http://www.openphacts.org/units/Nanomolar,3143291,=,52,True,=,,IC50,nM,,7762471.17,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,2.11
INACTIVE,18838705,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,,,CHEMBL4303773,Nature,2020,,CHEMBL590799,CAMOSTAT,CHEMBL590799,,False,http://www.openphacts.org/units/Nanomolar,3143254,~,52,True,~,,IC50,nM,,6760.83,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.17
INACTIVE,18838711,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL4303773,Nature,2020,,CHEMBL1560,CAPTOPRIL,CHEMBL1560,,False,http://www.openphacts.org/units/Nanomolar,3143255,~,52,True,~,,IC50,nM,,389.05,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,6.41
AGONIST CELLS INFECTED GOES UP TO 200%,18838717,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,,,CHEMBL4303773,Nature,2020,,CHEMBL3747513,CB-5083,CHEMBL3747513,,False,http://www.openphacts.org/units/Nanomolar,3143283,~,52,True,~,,IC50,nM,,4897.79,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.31
ACTIVE,18838736,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,,CHEMBL4303773,Nature,2020,,CHEMBL1626,CLEMASTINE,CHEMBL1626,5.67,False,http://www.openphacts.org/units/Nanomolar,3143281,=,52,True,=,,IC50,nM,,2137.96,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.67
ACTIVE,18838753,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,,,CHEMBL4303773,Nature,2020,,CHEMBL415087,CLOPERASTINE,CHEMBL415087,5.27,False,http://www.openphacts.org/units/Nanomolar,3143275,=,52,True,=,,IC50,nM,,5370.32,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.27
INACTIVE/INCONCLUSIVE GOES DOWN TO 75% MAYBE PARTIAL ANTAGONIST,18838759,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1S(=O)(=O)Nc1ccc(O)cc1,,,CHEMBL4303773,Nature,2020,,CHEMBL3786230,,CHEMBL3786230,5.17,False,http://www.openphacts.org/units/Nanomolar,3143261,=,52,True,=,,IC50,nM,,6760.83,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.17
INACTIVE,18838765,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,COC1CC/C=C/c2cccc(c2)C(CCNC(=O)OC(C)(C)C)OC(=O)C2CCCN(N2)C(=O)C(C)NC(=O)C(C(C)C)NC(=O)C1C,,,CHEMBL4303773,Nature,2020,,CHEMBL4303786,,CHEMBL4303786,,False,http://www.openphacts.org/units/Nanomolar,3143256,~,52,True,~,,IC50,nM,,47863.01,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,4.32
INACTIVE,18838771,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,,,CHEMBL4303773,Nature,2020,,CHEMBL4303404,CPI-0610,CHEMBL4303404,,False,http://www.openphacts.org/units/Nanomolar,3143257,~,52,True,~,,IC50,nM,,645.65,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,6.19
AGONIST AGONIST,18838777,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL4303773,Nature,2020,,CHEMBL178,DAUNORUBICIN,CHEMBL178,,False,http://www.openphacts.org/units/Nanomolar,3143230,~,52,True,~,,IC50,nM,,213.8,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,6.67
INCONCLUSIVE,18838782,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,,,CHEMBL4303773,Nature,2020,,CHEMBL1624459,,CHEMBL1624459,5.67,False,http://www.openphacts.org/units/Nanomolar,3143284,=,52,True,=,,IC50,nM,,2137.96,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.67
ACTIVE CC50==IC50,18838788,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,,,CHEMBL4303773,Nature,2020,,CHEMBL4303781,,CHEMBL4303781,5.50,False,http://www.openphacts.org/units/Nanomolar,3143250,=,52,True,=,,IC50,nM,,3176.87,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.498
INACTIVE MAY MAKE IT WORSE?,18838794,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,,,CHEMBL4303773,Nature,2020,,CHEMBL52440,DEXTROMETHORPHAN,CHEMBL52440,,False,http://www.openphacts.org/units/Nanomolar,3143276,~,52,True,~,,IC50,nM,,7762.47,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,5.11
INACTIVE,18838800,[],CHEMBL4303083,IC50 for antiviral activity against SARS-CoV-2 in the Vero E6 cell line at 48 h by immunofluorescence-based assay (detecting the viral NP protein in the nucleus of the Vero E6 cells).,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc(OCCN2CCOCC2)nn1-c1ccc2ccccc2c1,,,CHEMBL4303773,Nature,2020,,CHEMBL2170062,,CHEMBL2170062,,False,http://www.openphacts.org/units/Nanomolar,3143233,~,52,True,~,,IC50,nM,,140.28,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,pIC50,,UO_0000065,,6.853
